index,message,label,issue_type,details,normalized_message
36662,हम विपरीत पक्ष में हैं जहाँ से हम आप को गिरा दिया,0,contradictory_label_conflict,Text exists under both HAM (0) and SPAM (1) across 1506 rows,
36710,"क्षमा करें आदमी मेरे खाते सूखे या मैं, अगर आप चाहते हैं कि हम आधे वापस व्यापार कर सकते हैं या मैं अपने क्रेडिट कार्ड के साथ कुछ गंदगी खरीद सकता है",0,contradictory_label_conflict,Text exists under both HAM (0) and SPAM (1) across 1506 rows,
36717,अमरीका अब भी खरीदारी कर सकती है?,0,contradictory_label_conflict,Text exists under both HAM (0) and SPAM (1) across 1506 rows,
36760,मैं आम तौर पर उसे डामा में नहलाना होता हूँ।,0,contradictory_label_conflict,Text exists under both HAM (0) and SPAM (1) across 1506 rows,
36774,तब ओकची.,0,contradictory_label_conflict,Text exists under both HAM (0) and SPAM (1) across 1506 rows,
36854,"मैं वापस आ रहा हूँ, लीम पता है जब तुम तैयार हो",0,contradictory_label_conflict,Text exists under both HAM (0) and SPAM (1) across 1506 rows,
36895,"कोई विचार नहीं है, मुझे लगता है कि हम एक घंटे के बाद बाहर काम कर रहे हैं के बाद से जब तक कोई भी सामान्य रूप से बाहर बाहर गंदगी में कोई दिलचस्पी नहीं है पिछले दूसरे से पहले",0,contradictory_label_conflict,Text exists under both HAM (0) and SPAM (1) across 1506 rows,
37017,पाठ आज किसी को सेक्सी से मिलता है. यू. यू.,1,contradictory_label_conflict,Text exists under both HAM (0) and SPAM (1) across 1506 rows,
37023,यह शर्म की बात है!,0,contradictory_label_conflict,Text exists under both HAM (0) and SPAM (1) across 1506 rows,
37121,आप सब आप की तरह क्या करते हैं,0,contradictory_label_conflict,Text exists under both HAM (0) and SPAM (1) across 1506 rows,
37211,के के लिए मैं दोपहर से पहले उठ करने के लिए सुनिश्चित हो जाएगा और देखना क्या है,0,contradictory_label_conflict,Text exists under both HAM (0) and SPAM (1) across 1506 rows,
37220,"नहीं, मैं एक स्थायी डीडी हूँ",0,contradictory_label_conflict,Text exists under both HAM (0) and SPAM (1) across 1506 rows,
37244,मैं ठीक बैग उधार.,0,contradictory_label_conflict,Text exists under both HAM (0) and SPAM (1) across 1506 rows,
37275,"क्षमा करें, मैं इस पर आपकी मदद नहीं कर सकता.",0,contradictory_label_conflict,Text exists under both HAM (0) and SPAM (1) across 1506 rows,
37301,आप से सुनने के लिए इसके अच्छा है,0,contradictory_label_conflict,Text exists under both HAM (0) and SPAM (1) across 1506 rows,
37329,"चुंबन, चुंबन, मैं ध्वनि प्रभाव नहीं कर सकता! वह एक सुंदर आदमी है!",0,contradictory_label_conflict,Text exists under both HAM (0) and SPAM (1) across 1506 rows,
37383,"वे पिछले साल एक दिन नहीं खेलते थे, हालांकि वे बहुत अच्छी टीम है.",0,contradictory_label_conflict,Text exists under both HAM (0) and SPAM (1) across 1506 rows,
37442,दर्द कैसे होता है?,0,contradictory_label_conflict,Text exists under both HAM (0) and SPAM (1) across 1506 rows,
37471,बहुत बढ़िया! इच्छा है हम अभी एक साथ थे!,0,contradictory_label_conflict,Text exists under both HAM (0) and SPAM (1) across 1506 rows,
37477,"क्षमा करें, मैं पाठ वम्पर नहीं कर सकता; ड्राइव कोरली, आप बीस में देखें",0,contradictory_label_conflict,Text exists under both HAM (0) and SPAM (1) across 1506 rows,
37496,जब तुम होस्टल के पास आए.,0,contradictory_label_conflict,Text exists under both HAM (0) and SPAM (1) across 1506 rows,
37507,मेरे लिए एक अंडे खरीद. कृपया:),0,contradictory_label_conflict,Text exists under both HAM (0) and SPAM (1) across 1506 rows,
37599,क्या आप एक अच्छा दिन था?,0,contradictory_label_conflict,Text exists under both HAM (0) and SPAM (1) across 1506 rows,
37755,आप डा के लिए चाहते हैं जिस जगह में.,0,contradictory_label_conflict,Text exists under both HAM (0) and SPAM (1) across 1506 rows,
37861,पिताजी तुम्हें खुशी से चीखेंगे! मैं अपने गधे को मेरे डिक के साथ उड़ा रहा हूँ!,0,contradictory_label_conflict,Text exists under both HAM (0) and SPAM (1) across 1506 rows,
37872,तुम हमेशा काम करते हो. बस छोड़ दो.,0,contradictory_label_conflict,Text exists under both HAM (0) and SPAM (1) across 1506 rows,
37885,मैं डाना के दाएँ हाथ की ओर डा पंक्ति के बीच में फँस रहा हूँ...,0,contradictory_label_conflict,Text exists under both HAM (0) and SPAM (1) across 1506 rows,
37888,के-मैं तुम्हें फोन करता हूँ जब मैं करीब हूँ,0,contradictory_label_conflict,Text exists under both HAM (0) and SPAM (1) across 1506 rows,
37941,"डिज़ीम, एक कड़ा मैं अपने सूट से पूछना होगा जब मैं वापस मिलता है",0,contradictory_label_conflict,Text exists under both HAM (0) and SPAM (1) across 1506 rows,
37944,अब भोजन हो जाने वाले कॉल करेंगे,0,contradictory_label_conflict,Text exists under both HAM (0) and SPAM (1) across 1506 rows,
37968,आप कितने लंबे राजकुमारी हैं?,0,contradictory_label_conflict,Text exists under both HAM (0) and SPAM (1) across 1506 rows,
38039,हाय अपने के- एटीई यह तुम्हें आज रात और बीमार फोन देखने के लिए सुंदर था कल. मैं गाना और एक आदमी मुझे अपने कार्ड दे दिया!,0,contradictory_label_conflict,Text exists under both HAM (0) and SPAM (1) across 1506 rows,
38085,परीक्षा के लिए कुछ पढ़ने की कोशिश कीजिए ।,0,contradictory_label_conflict,Text exists under both HAM (0) and SPAM (1) across 1506 rows,
38132,"हैलो, हाँ, मैं सिर्फ स्नान से बाहर मिल गया है और मेरे बाल करने की जरूरत है तो मैं कर रहा हूँ जब मैं कर रहा हूँ, हाँ?",0,contradictory_label_conflict,Text exists under both HAM (0) and SPAM (1) across 1506 rows,
38241,तुम लोग आने पर योजना बना रहे हो?,0,contradictory_label_conflict,Text exists under both HAM (0) and SPAM (1) across 1506 rows,
38326,"प्रिय लड़का? मैं तुम्हें याद आती है, लड़का... * आप अपने गधे के लिए भी चला गया था?",0,contradictory_label_conflict,Text exists under both HAM (0) and SPAM (1) across 1506 rows,
38337,ओह के. :. के बाद वहाँ जगह?,0,contradictory_label_conflict,Text exists under both HAM (0) and SPAM (1) across 1506 rows,
38358,"हाँ कि मैं क्या सोचा है, लीम पता है कि अगर कुछ भी बाद में हो रहा है",0,contradictory_label_conflict,Text exists under both HAM (0) and SPAM (1) across 1506 rows,
38370,मान लीजिए कि आपने उस पाठ को घर फ़ोन पर भेजा है ।,0,contradictory_label_conflict,Text exists under both HAM (0) and SPAM (1) across 1506 rows,
38382,मैं चारों ओर पूछ सकते हैं लेकिन यहाँ के मध्य में एक बहुत कुछ नहीं है,0,contradictory_label_conflict,Text exists under both HAM (0) and SPAM (1) across 1506 rows,
38410,आपको कुछ देखने की ज़रूरत है,0,contradictory_label_conflict,Text exists under both HAM (0) and SPAM (1) across 1506 rows,
38451,कोई समस्या नहीं. बाद में आप से बात करें,0,contradictory_label_conflict,Text exists under both HAM (0) and SPAM (1) across 1506 rows,
38489,मुझे इस डंप ढेर से बाहर ले जाओ. मेरी माँ ने फैसला किया कि मैं नीचे आूँगी.,0,contradictory_label_conflict,Text exists under both HAM (0) and SPAM (1) across 1506 rows,
38512,नहीं उसने ऐसा नहीं किया. मैं ऑनलाइन ढूंढूंगा और आप जानते हैं.,0,contradictory_label_conflict,Text exists under both HAM (0) and SPAM (1) across 1506 rows,
38540,फिर बस एक गंदगी खाने और जंगली चेहरे कुतिया के लिए प्रतीक्षा....,0,contradictory_label_conflict,Text exists under both HAM (0) and SPAM (1) across 1506 rows,
38668,पूरी कार ने पिछले दो लोगों की क़दर की!,0,contradictory_label_conflict,Text exists under both HAM (0) and SPAM (1) across 1506 rows,
38758,क़रीब हैलार्ट टीव ऑफ़िस.,0,contradictory_label_conflict,Text exists under both HAM (0) and SPAM (1) across 1506 rows,
38779,ईमानदारी से मैं सिर्फ चाय का एक सुंदर कप बनाया है और तुरंत मेरी कुंजियाँ उसमें फेंक दी और फिर मेरी उंगलियों को उन्हें बाहर निकाल दिया!,0,contradictory_label_conflict,Text exists under both HAM (0) and SPAM (1) across 1506 rows,
38810,एक महान वम्प है; सफल दिन.,0,contradictory_label_conflict,Text exists under both HAM (0) and SPAM (1) across 1506 rows,
38922,"कोई भी तथ्य नहीं सिखाता कि ज्वालामुखी २ फूटते हैं, सुनामी २ उठ जाती है, २ तूफ़ानों के आस - पास का कोई स्थान नहीं होता ।",0,contradictory_label_conflict,Text exists under both HAM (0) and SPAM (1) across 1506 rows,
38933,क्या आप आज का इंटरव्यू लेने जा रहे हैं?,0,contradictory_label_conflict,Text exists under both HAM (0) and SPAM (1) across 1506 rows,
38990,जब आप पुस्तकालय में मिला,0,contradictory_label_conflict,Text exists under both HAM (0) and SPAM (1) across 1506 rows,
39066,"शुभ संध्या महोदय, अलहहर्स विल्हेम. एक शुभ समाचार. भगवान के अनुग्रह से, मुझे एक उपहार मिला है. आशा है कि तुम ठीक हो. आशा है, आप कुछ समय के लिए अच्छा कर रहे हैं.",0,contradictory_label_conflict,Text exists under both HAM (0) and SPAM (1) across 1506 rows,
39091,ऊगोंग वापस ला से वापस ले जाते हैं. मेरा कोट बहुत बुरी तरह से है.,0,contradictory_label_conflict,Text exists under both HAM (0) and SPAM (1) across 1506 rows,
39141,यो लगता है कि मैं अभी क्या छोड़ दिया,0,contradictory_label_conflict,Text exists under both HAM (0) and SPAM (1) across 1506 rows,
39149,वहाँ अच्छी तरह से विनाश हो सकता है.,0,contradictory_label_conflict,Text exists under both HAM (0) and SPAM (1) across 1506 rows,
39165,मेरे दोस्त एक ही फोन करने के लिए इस्तेमाल करते हैं.,0,contradictory_label_conflict,Text exists under both HAM (0) and SPAM (1) across 1506 rows,
39177,आप दरवाजा खोल सकते हैं?,0,contradictory_label_conflict,Text exists under both HAM (0) and SPAM (1) across 1506 rows,
39263,नहीं डी. लेकिन कुछ समय के बाद मुझे फोन. मैं आपको के- से बताता हूँ,0,contradictory_label_conflict,Text exists under both HAM (0) and SPAM (1) across 1506 rows,
39274,मेरे लिए भी अच्छा दिन है. मेरे लिए प्रार्थना करो. दांतों को उसके दर्दनाक बनाए दूसरे सामान के रूप में हटा दो.,0,contradictory_label_conflict,Text exists under both HAM (0) and SPAM (1) across 1506 rows,
39281,के बाद के 2 मीटर तुम कक्षा में आ रहे हैं.,0,contradictory_label_conflict,Text exists under both HAM (0) and SPAM (1) across 34 rows,2
39369,"बहुत बढ़िया, एक मिनट में हो",0,contradictory_label_conflict,Text exists under both HAM (0) and SPAM (1) across 1506 rows,
39395,मेरे हाथ फोन फोन फोन...,0,contradictory_label_conflict,Text exists under both HAM (0) and SPAM (1) across 1506 rows,
39429,उसने किसी को नहीं बताया ।,0,contradictory_label_conflict,Text exists under both HAM (0) and SPAM (1) across 1506 rows,
39445,"मुझे यकीन नहीं है, मैं सिर्फ क्षेत्र के आसपास क्या हो रहा था बाहर जाँच कर रहा था",0,contradictory_label_conflict,Text exists under both HAM (0) and SPAM (1) across 1506 rows,
39458,पक्षियों के लिए भगवान का उपहार,0,contradictory_label_conflict,Text exists under both HAM (0) and SPAM (1) across 1506 rows,
39598,वे सड़कों पर उस सामान को वहाँ पर फिसले हुए होने से बचाने के लिए नहीं रखा है?,0,contradictory_label_conflict,Text exists under both HAM (0) and SPAM (1) across 1506 rows,
39634,. कोई टिकट पहले से ही जाल में देखना चाहते हैं.,0,contradictory_label_conflict,Text exists under both HAM (0) and SPAM (1) across 1506 rows,
39713,"ओह, कितने मैं खरीदना चाहिए.",0,contradictory_label_conflict,Text exists under both HAM (0) and SPAM (1) across 1506 rows,
39717,वहाँ क्या हो रहा है.,0,contradictory_label_conflict,Text exists under both HAM (0) and SPAM (1) across 1506 rows,
39724,"अरे, मैं कल रात के टीम याद किया जब मेरा फोन आरोप पर था... * मैं एक दोस्त से जल्द ही मिल रहा हूँ",0,contradictory_label_conflict,Text exists under both HAM (0) and SPAM (1) across 1506 rows,
39737,2रा जाँच में किरसिस की तरह ही:,0,contradictory_label_conflict,Text exists under both HAM (0) and SPAM (1) across 34 rows,2
39863,मैं सिर्फ अपने आप को लगता है... धन्यवाद और आपमो को देखते हैं,0,contradictory_label_conflict,Text exists under both HAM (0) and SPAM (1) across 1506 rows,
39903,ई प्रशासक बिल्डिंग? मैं थोड़ा पहले लग सकता हूँ... मैं यू को फोन कर रहा हूँ जब मैं पहुँच रहा हूँ...,0,contradictory_label_conflict,Text exists under both HAM (0) and SPAM (1) across 1506 rows,
39943,दो नर्सों के बारे में बात कर रहे हैं कि वे कितना मोटा हो जाते हैं. और एक सोचता है कि वह हिंसक है. ओए. ओ.,0,contradictory_label_conflict,Text exists under both HAM (0) and SPAM (1) across 1506 rows,
39987,आशा है कि मैं उसे पूरा कर सकते हैं।,0,contradictory_label_conflict,Text exists under both HAM (0) and SPAM (1) across 1506 rows,
40002,अब मैं घर पर आया हूँ,0,contradictory_label_conflict,Text exists under both HAM (0) and SPAM (1) across 1506 rows,
40033,"जब आप सिर्फ + चिन्ह में डाल देते हैं, मेरे नंबर चुनें और पिन दिखाई देंगे.",0,contradictory_label_conflict,Text exists under both HAM (0) and SPAM (1) across 1506 rows,
40101,मैं जल्द ही वापस आने की कोशिश करता हूँ,0,contradictory_label_conflict,Text exists under both HAM (0) and SPAM (1) across 1506 rows,
40109,यहाँ व्यस्त. नए साल के लिए खत्म करने की कोशिश कर रहा हूँ. मैं अंत में आप से मिलने की प्रतीक्षा कर रहा हूँ...,0,contradictory_label_conflict,Text exists under both HAM (0) and SPAM (1) across 1506 rows,
40160,हमारे लिए कौन वर्ग ले जा रहा है कर्मचारी नाम क्या बताता है?,0,contradictory_label_conflict,Text exists under both HAM (0) and SPAM (1) across 1506 rows,
40214,ऐसा मौसम एक - दूसरे के साथ मिलकर होता है ताकि दोस्तों के साथ दोस्ती बढ़ सके ।,0,contradictory_label_conflict,Text exists under both HAM (0) and SPAM (1) across 1506 rows,
40235,खैर मैं कल रात के साथ धोने के रूप में नहीं उपलब्ध था...... तो वे मुझे के बजाय निकी प्लैट से पूछना था!,0,contradictory_label_conflict,Text exists under both HAM (0) and SPAM (1) across 1506 rows,
40272,मैं बीमार था और दिन भर सो रहा था.,0,contradictory_label_conflict,Text exists under both HAM (0) and SPAM (1) across 1506 rows,
40273,मैं अपने फोन बंद कर रहा हूँ. मेरी माँ हर किसी को बता रही है कि मुझे कैंसर है. और मेरी बहन फोन बंद नहीं करेगी. यह बात करने के लिए दर्द होगा. यह बात करने के लिए नहीं कर सकते. देखो जब यू यू घर मिलता है.,0,contradictory_label_conflict,Text exists under both HAM (0) and SPAM (1) across 1506 rows,
40278,स्पष्ट रूप से नहीं क्योंकि मेरे शांत कॉलेज जीवन में सभी लोग घर गए:,0,contradictory_label_conflict,Text exists under both HAM (0) and SPAM (1) across 1506 rows,
40323,"यही कारण है कि वर्गों के साथ मुसीबत है कि आप अच्छी तरह से जाना है - आप एक डोमी एक के कारण कर रहे हैं... मेरी बीमारी की उम्मीद है! तुम ठीक करने के लिए, एक ही बार, एक ही जगह देखो.",0,contradictory_label_conflict,Text exists under both HAM (0) and SPAM (1) across 1506 rows,
40339,मुझे आश्चर्य है कि अगर तुम इस पाठ मिल जाएगा?,0,contradictory_label_conflict,Text exists under both HAM (0) and SPAM (1) across 1506 rows,
40369,मुझे एक और नौकरी मिल गयी!,0,contradictory_label_conflict,Text exists under both HAM (0) and SPAM (1) across 1506 rows,
40384,तो वे क्या करते हैं?,0,contradictory_label_conflict,Text exists under both HAM (0) and SPAM (1) across 1506 rows,
40387,"आप हमेशा अपना व्यापार वहाँ डाल रहे हैं. आप अपने गधे की तस्वीरें चेहरेबुक पर डाल रहे हैं. आप एक बहुत खुले लोगों में से हैं मैं कभी नहीं मिला है. क्यों मैं अपने कमरे के एक तस्वीर आप को चोट लग सकता है, आप को नुकसान लग सकता है.",0,contradictory_label_conflict,Text exists under both HAM (0) and SPAM (1) across 1506 rows,
40419,मनपसंद जगह मैं आपको फोन करेंगे,0,contradictory_label_conflict,Text exists under both HAM (0) and SPAM (1) across 1506 rows,
40490,बस सेला वर्ग जा रहा है.,0,contradictory_label_conflict,Text exists under both HAM (0) and SPAM (1) across 1506 rows,
40532,"मिशनरी हुक में के रूप में, कुत्ता हुक अप, खड़े...",0,contradictory_label_conflict,Text exists under both HAM (0) and SPAM (1) across 1506 rows,
40548,क्या आप पिताजी के साथ रहते हैं या अकेले रह रहे हैं?,0,contradictory_label_conflict,Text exists under both HAM (0) and SPAM (1) across 1506 rows,
40629,कभी भी एक कुत्ते का वजन लेने की कोशिश मत करो जो दिल से बाहर आता है और आँखों के माध्यम से गिर... हमेशा एक अस्थायी दोस्त साझा करने के लिए यहाँ है...,0,contradictory_label_conflict,Text exists under both HAM (0) and SPAM (1) across 1506 rows,
40685,"हाय, मुझे खेद है कि मैं अपने फोन याद किया हूँ. तुम वापस फोन कर सकते हैं.",0,contradictory_label_conflict,Text exists under both HAM (0) and SPAM (1) across 1506 rows,
40710,"क्षमा करें, मैं तुम्हें याद किया. मैं देर से था और सो गया था. मुझे आशा है कि आप अपने ड्राइव सबक, लड़के. मैं तुम्हें भी याद आती है... * चुंबन *",0,contradictory_label_conflict,Text exists under both HAM (0) and SPAM (1) across 1506 rows,
40767,यह काम पूरी तरह से बंद हो जाएगा क्योंकि मैं और भी ज़ोरदार ढंग से उड़ाऊँगा,0,contradictory_label_conflict,Text exists under both HAM (0) and SPAM (1) across 1506 rows,
40888,मैं कुछ भी.,0,contradictory_label_conflict,Text exists under both HAM (0) and SPAM (1) across 1506 rows,
40899,अरे क्या होता है आप ठीक है.,0,contradictory_label_conflict,Text exists under both HAM (0) and SPAM (1) across 1506 rows,
40904,मुलाकात में उपलब्ध संख्या को बुला लो. और कॉल करने के लिए पूछें कि वे किस-किसको बुला रहे हैं.,0,contradictory_label_conflict,Text exists under both HAM (0) and SPAM (1) across 1506 rows,
40928,जीवन इतना मज़ेदार और महान नहीं था जब तक आप में आए. आप इसे वास्तव में मेरे लिए विशेष बना दिया. मैं तुम्हें नहीं भूलूंगा!,1,contradictory_label_conflict,Text exists under both HAM (0) and SPAM (1) across 1506 rows,
40976,ओम्हन मुझे पागल कर रही है. वह मेरे सभी दोस्तों को मेरे चित्र खोजने के लिए देख रही है. और फिर वह मेरे स्थान पर सामान के बारे में पूछ रही है जो मैं भी एक साल की तरह नहीं है.,0,contradictory_label_conflict,Text exists under both HAM (0) and SPAM (1) across 1506 rows,
40981,ओक मैं घर की छत के रास्ते पर हूँ,0,contradictory_label_conflict,Text exists under both HAM (0) and SPAM (1) across 1506 rows,
40995,अब उसे बुलाओ और उनसे बात करो ।,0,contradictory_label_conflict,Text exists under both HAM (0) and SPAM (1) across 1506 rows,
41000,"पुलिस स्टेशन चोरी, पुलिस को जाने के लिए कुछ भी नहीं है!",1,contradictory_label_conflict,Text exists under both HAM (0) and SPAM (1) across 1506 rows,
41028,बैल उस ग्राहक मार्क से बात करते हैं.,0,contradictory_label_conflict,Text exists under both HAM (0) and SPAM (1) across 1506 rows,
41041,"मैं जानता हूँ कि मलेरिया हो रहा है, लेकिन आराम से बच्चों को मलेरिया से पीड़ित कर सकते हैं. वह बदतर हो गया होता और इसके गैस - रोग हो जाता है. यदि वह पर्याप्त ले लेता है उसके सिर को नुक़सान कम करने के लिए. और यदि आप उसे मलेरिया दे देते हैं तो अब वह अपने आप को उगल देगा. उसका आत्म - सम्मान है जो कुछ दिनों में है वह कुछ हद तक यह पूरी तरह से बंद हो जाएगा.",0,contradictory_label_conflict,Text exists under both HAM (0) and SPAM (1) across 1506 rows,
41119,आप आज रात ऑनलाइन आ जाएगा,0,contradictory_label_conflict,Text exists under both HAM (0) and SPAM (1) across 1506 rows,
41120,क्या आप हमेशा अपने परिवार के साथ विक्टोरिया का जश्न मनाते हैं?,0,contradictory_label_conflict,Text exists under both HAM (0) and SPAM (1) across 1506 rows,
41144,ठीक है लेकिन मैं आप विशेषज्ञ थे सोचा,0,contradictory_label_conflict,Text exists under both HAM (0) and SPAM (1) across 1506 rows,
41242,पुस्तक ट्रेल के लिए टिकट?,0,contradictory_label_conflict,Text exists under both HAM (0) and SPAM (1) across 1506 rows,
41300,"मैं एक 8 वीं की जरूरत है लेकिन मैं कर रहा हूँ, मैं एक घंटे में या दो में उठा सकता है?",0,contradictory_label_conflict,Text exists under both HAM (0) and SPAM (1) across 10 rows,8
41343,"इसलिए बहुत - से लोगों को लगता है कि शुरू - शुरू में कोई खास नज़र नहीं आता, लेकिन सिर्फ कुछ ही लोग ही आपकी आखिरी नज़रों तक आपके लिए खास बने रहेंगे ।",0,contradictory_label_conflict,Text exists under both HAM (0) and SPAM (1) across 1506 rows,
41442,ठीक है मेरे साथ भी. समझ के लिए धन्यवाद.,0,contradictory_label_conflict,Text exists under both HAM (0) and SPAM (1) across 1506 rows,
41480,"के, जब आप कर रहे हैं, मैं एक और 8 वीं उठा सकते हैं?",0,contradictory_label_conflict,Text exists under both HAM (0) and SPAM (1) across 10 rows,8
41559,या शायद मेरी मोटी उंगलियों सिर्फ इन सभी बटनों को दबा दें और यह नहीं जानता कि क्या करना है.,0,contradictory_label_conflict,Text exists under both HAM (0) and SPAM (1) across 1506 rows,
41584,नहीं वानर. मैं बस भूल गया. अगले सप्ताह दिखाएगा,0,contradictory_label_conflict,Text exists under both HAM (0) and SPAM (1) across 1506 rows,
41855,क्या आप योजना बनाते हैं?,0,contradictory_label_conflict,Text exists under both HAM (0) and SPAM (1) across 1506 rows,
41886,रद्दी को उठाने के लिए धन्यवाद.,0,contradictory_label_conflict,Text exists under both HAM (0) and SPAM (1) across 1506 rows,
41905,"क्षमा करें कल रात, गंदगी गंभीरता से मेरे रूम के साथ, आप आज रात के लिए क्या ऊपर?",0,contradictory_label_conflict,Text exists under both HAM (0) and SPAM (1) across 1506 rows,
41939,तुम्हारा चूंदा एकदम सही है!,0,contradictory_label_conflict,Text exists under both HAM (0) and SPAM (1) across 1506 rows,
41985,उसे यकीन दिलाने के लिए यूनेड अपने संभव बुद्धि नहीं है कि वह अपने मुख्य एहसास को चोट पहुँचे,0,contradictory_label_conflict,Text exists under both HAM (0) and SPAM (1) across 1506 rows,
41991,"दुनिया चल रही है और मैं अभी भी कर रहा हूँ. हो सकता है कि सभी एक ही महसूस कर रहे हैं, तो यह हो सकता है. या मैं स्वीकार करने के लिए है पागल है. तो जहाँ सुधार है? या मुझे यह जीवन जीवन है. और मुझे दुनिया के साथ चलते रहो, शायद यह भी चल रहा है.",0,contradictory_label_conflict,Text exists under both HAM (0) and SPAM (1) across 1506 rows,
42146,क्या तुम्हें पता है जब पिताजी वापस आ जाएगा?,0,contradictory_label_conflict,Text exists under both HAM (0) and SPAM (1) across 1506 rows,
42147,क्या आपने कभी ऐसा महसूस किया है?,0,contradictory_label_conflict,Text exists under both HAM (0) and SPAM (1) across 1506 rows,
42195,पिताजी अब एक बोब है.,0,contradictory_label_conflict,Text exists under both HAM (0) and SPAM (1) across 1506 rows,
42266,मैं आपको बताना चाहता हूँ कि मैं कितना बुरा महसूस करता हूँ कि मूल रूप से जब मैं हाल ही में दवा की जरूरत है केवल बार जब मैं पाठ करता हूँ,0,contradictory_label_conflict,Text exists under both HAM (0) and SPAM (1) across 1506 rows,
42289,क्या मेरा प्यारा बच्चा नहीं है?,0,contradictory_label_conflict,Text exists under both HAM (0) and SPAM (1) across 1506 rows,
42315,मैं अपनी बहुत लूट को जानना चाहता हूं:),0,contradictory_label_conflict,Text exists under both HAM (0) and SPAM (1) across 1506 rows,
42348,ध्यान रखना.,0,contradictory_label_conflict,Text exists under both HAM (0) and SPAM (1) across 1506 rows,
42364,फिर यू ने उसे बताया?,0,contradictory_label_conflict,Text exists under both HAM (0) and SPAM (1) across 1506 rows,
42390,फिर तुम बड़े हो।,0,contradictory_label_conflict,Text exists under both HAM (0) and SPAM (1) across 1506 rows,
42395,हायओ... शायद तुम्हारा हैबस्टर दस लाख से ईर्ष्या कर रहा था,0,contradictory_label_conflict,Text exists under both HAM (0) and SPAM (1) across 1506 rows,
42431,"आजकल लोगों को यह पता लगाने का अवसर नहीं दिया जा रहा है... क्या आपने कभी मास्टरस्फीति के मास्टरस्फीति के लिए पुस्तकों का परीक्षण किया है? यह बहुत कठोर है, मुझे लगता है कि यह है.",0,contradictory_label_conflict,Text exists under both HAM (0) and SPAM (1) across 1506 rows,
42498,यदि उनमें से जीत या स्तर क्रम में है तो यह रिकार्ड किया गया है:),0,contradictory_label_conflict,Text exists under both HAM (0) and SPAM (1) across 1506 rows,
42545,"ठीक है, हम ऊपर की कोशिश कर रहे हैं जहाँ आप लोग पर",0,contradictory_label_conflict,Text exists under both HAM (0) and SPAM (1) across 1506 rows,
42587,जब पिताजी वापस मिल गया।,0,contradictory_label_conflict,Text exists under both HAM (0) and SPAM (1) across 1506 rows,
42621,कोई कॉल नहीं. संदेश.,0,contradictory_label_conflict,Text exists under both HAM (0) and SPAM (1) across 1506 rows,
42689,"डरबी. जो भी बदतर है, एक दोस्त जो हमेशा पार्टी या एक दोस्त के लिए चाहता है जो उन तीन नशीले पदार्थों के दुर्व्यवहारों के बारे में एक शिकायत प्रकट करता है जो के साथ रहता है",0,contradictory_label_conflict,Text exists under both HAM (0) and SPAM (1) across 1506 rows,
42715,"है ना, मैं 2 खाली हाथ खाली घर जा सकते हैं?",0,contradictory_label_conflict,Text exists under both HAM (0) and SPAM (1) across 34 rows,2
42763,आप ठीक है. क्या इस तरह व्यवहार करने के लिए क्या होता है,0,contradictory_label_conflict,Text exists under both HAM (0) and SPAM (1) across 1506 rows,
42894,आज मेरी पसंदीदा व्यक्ति कैसे है?,0,contradictory_label_conflict,Text exists under both HAM (0) and SPAM (1) across 1506 rows,
42904,ओकी... फिर जल्दी से धोइये जाते हैं...,0,contradictory_label_conflict,Text exists under both HAM (0) and SPAM (1) across 1506 rows,
42911,"बैल मुझे एक दिन के लिये ग्रहण करता है, या तुम से भीख माँग रहा है कि संख्या बदल जाए।",0,contradictory_label_conflict,Text exists under both HAM (0) and SPAM (1) across 1506 rows,
42914,वे कहते हैं कि फ्यूज़ पासपोर्ट या डाट की तरह फ्यूज़।,0,contradictory_label_conflict,Text exists under both HAM (0) and SPAM (1) across 1506 rows,
42939,कोई नहीं तय कर सकता है कि कहाँ खाने और पिता चीनी चाहता है,0,contradictory_label_conflict,Text exists under both HAM (0) and SPAM (1) across 1506 rows,
42943,"नया: तर्क जीतता है, लेकिन व्यक्तिगत प्यार खो देता है. तो सिर्फ दोस्तों के साथ बहस मत करो. उन्हें लात मारना; कहते हैं, मैं हमेशा सही हूँ!",0,contradictory_label_conflict,Text exists under both HAM (0) and SPAM (1) across 1506 rows,
43014,रात के खाने के लिए मुझे क्या काट?,0,contradictory_label_conflict,Text exists under both HAM (0) and SPAM (1) across 1506 rows,
43045,दर्द के लिए कुछ ले लीजिए ।,0,contradictory_label_conflict,Text exists under both HAM (0) and SPAM (1) across 1506 rows,
43231,एक बार मुक्त फोन मुझे सर. मैं आप के लिए इंतजार कर रहा हूँ.,0,contradictory_label_conflict,Text exists under both HAM (0) and SPAM (1) across 1506 rows,
43237,आप कैसे कर रहे हैं?,0,contradictory_label_conflict,Text exists under both HAM (0) and SPAM (1) across 1506 rows,
43270,ठीक नाम पर कानूनी के रूप में लंबे समय तक कीमत! हम उन्हें चुन सकते हैं?,0,contradictory_label_conflict,Text exists under both HAM (0) and SPAM (1) across 1506 rows,
43279,कोई चिकेकुट अभी तक नहीं है. या मैं मुक्त हूँ,0,contradictory_label_conflict,Text exists under both HAM (0) and SPAM (1) across 1506 rows,
43289,यो आप चारों ओर? मेरे एक दोस्त बाद में आज रात लेने के लिए देख रहा है,0,contradictory_label_conflict,Text exists under both HAM (0) and SPAM (1) across 1506 rows,
